neutron_number,proton_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
232,98,-2074.578492,True,6.0076e-06,-0.043419,-16.476758,-0.043419,-16.476758,0.5535329999999999,0.264998,60.0,-10.435633000000001,-1.620442,-12.056075,-0.029361,-0.043336,0.079525,0.162205,-0.9893649999999999,-0.5491739999999999,-1.5385389999999999,6.972154,6.380580999999999,6.801848,6.421757,8.292508,6.9719729999999975,6.379713,6.801475999999999,6.420895,8.292508,0.276215,0.312894,0.2858,0.276677,0.312907,0.286144,0.0,0.0,0.0,39.29887100000001,15.749011999999999,55.047883,39.362557,15.745391,55.107946999999996,0.0,0.0,0.0,2.076956,0.921298,2.998254,2.1061520000000002,0.9513809999999999,3.057534,0.0,0.0,0.0,0.330822,0.025644,0.35646700000000003,0.0,0.0,0.0,0.35733200000000004,-0.024182,0.33315,4665.013828,1390.3591310000006,6055.372959,-9283.854553,-715.8342150000003,-8568.020338,260.619474,260.619474,0.0,-79.494088,-79.494088,0.0,986.372331,1021.16404,-34.791709000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,98,-2074.446884,True,7.5617e-06,0.052716,-16.681964,0.052716,-16.681964,0.5630729999999999,0.266202,60.0,-10.88911,-1.6392509999999998,-12.528361,-0.029116000000000006,-0.043229000000000004,0.07825599999999999,0.160723,-0.9996229999999999,-0.550214,-1.549836,6.9971570000000005,6.3921980000000005,6.824166,6.433115,8.309227,6.996948,6.391223,6.823746000000001,6.4321470000000005,8.309227,0.278444,0.315144,0.28794899999999995,0.279028,0.315048,0.28835500000000003,0.0,0.0,0.0,40.244564000000004,15.92009,56.164653,40.326539000000004,15.910411999999999,56.236951,0.0,0.0,0.0,2.099732,0.92074,3.0204720000000003,2.1353560000000003,0.951018,3.086375,0.0,0.0,0.0,0.366264,0.02793,0.39419299999999996,0.0,0.0,0.0,0.246394,-0.025584,0.22080999999999998,4700.556954,1385.974924,6086.531877,-9312.653125,-722.475865,-8590.177259999999,259.857376,259.857376,0.0,-78.84236700000002,-78.84236700000002,0.0,984.7375519999999,1019.473675,-34.736123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,98,-2074.08965,True,9.5471e-06,0.14468,-16.879857,0.14468,-16.879857,0.575246,0.266855,60.0,-11.464815,-1.652061,-13.116876000000001,-0.028863,-0.043105000000000004,0.074187,0.159303,-0.996324,-0.550077,-1.5464,7.021725,6.40331,6.846067,6.4439730000000015,8.325878,7.021483,6.4022559999999995,6.845603,6.442926,8.325878,0.27982199999999996,0.316871,0.28933200000000003,0.28039000000000003,0.316693,0.289706,0.0,0.0,0.0,41.076367,16.063026,57.13939300000001,41.156817,16.048710999999994,57.205527000000004,0.0,0.0,0.0,2.114604,0.921323,3.035927,2.1513169999999997,0.9518,3.1031169999999997,0.0,0.0,0.0,0.39703099999999997,0.031904,0.428935,0.0,0.0,0.0,0.11796400000000001,-0.026779,0.091185,4736.08837,1381.658856,6117.7472259999995,-9341.163831,-729.0977690000003,-8612.066062,259.081376,259.081376,0.0,-78.24248100000001,-78.24248100000001,0.0,983.1513359999999,1017.8328970000001,-34.681561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,98,-2073.537167,True,9.833300000000001e-06,0.228334,-17.070667999999998,0.228334,-17.070667999999998,0.590655,0.26706199999999997,60.0,-12.195716000000001,-1.6598970000000002,-13.855613,-0.028606,-0.042968,0.06862599999999999,0.15808699999999998,-0.987764,-0.549176,-1.536941,7.0455770000000015,6.413673,6.867281,6.454087,8.342464,7.045342999999999,6.412587,6.866814999999999,6.453009,8.342464,0.280024,0.31774,0.28962,0.2805,0.317525,0.289918,0.0,0.0,0.0,41.736514,16.159272,57.895786,41.804613,16.142878,57.94749100000001,0.0,0.0,0.0,2.114519,0.920632,3.035151,2.147735,0.951325,3.099059,0.0,0.0,0.0,0.430113,0.037778,0.46789200000000003,0.0,0.0,0.0,-0.013968000000000001,-0.027076,-0.041044,4771.697800999998,1377.410826,6149.108627000001,-9369.470531,-735.716351,-8633.75418,258.296319,258.296319,0.0,-77.70544,-77.70544,0.0,981.626412,1016.25447,-34.628058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
240,98,-2072.8363719999998,True,8.846499999999999e-06,0.301494,-17.254621,0.301494,-17.254621,0.608819,0.266704,60.0,-13.070802,-1.6613950000000002,-14.732197,-0.028357999999999998,-0.042814,0.063386,0.15717899999999999,-0.9838690000000001,-0.547485,-1.531354,7.06847,6.423104,6.8875800000000025,6.463277,8.358984,7.068283,6.422053,6.887159,6.462232,8.358984,0.278828,0.317472,0.288572,0.27920500000000004,0.317284,0.28880500000000003,0.0,0.0,0.0,42.18012,16.193169,58.373289,42.234943,16.178263,58.41320699999999,0.0,0.0,0.0,2.100498,0.917424,3.017922,2.128216,0.948362,3.076579,0.0,0.0,0.0,0.474551,0.046072,0.520623,0.0,0.0,0.0,-0.138569,-0.025892000000000002,-0.16446,4807.403282,1373.217865,6180.621147,-9397.649154,-742.34005,-8655.309104,257.507196,257.507196,0.0,-77.221634,-77.221634,0.0,980.169623,1014.745143,-34.575520000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,98,-2072.00767,True,9.5232e-06,0.365383,-17.431237,0.365383,-17.431237,0.624356,0.26668800000000004,60.0,-13.863059,-1.667614,-15.530673,-0.028118999999999998,-0.042649,0.059361000000000004,0.156447,-0.983215,-0.546293,-1.529508,7.090161,6.431299,6.9067039999999995,6.471238,8.375438,7.090022,6.43037,6.906353,6.470314,8.375438,0.275893,0.315662,0.28583200000000003,0.276183,0.315585,0.286028,0.0,0.0,0.0,42.342702,16.141926,58.484628,42.385444,16.133323999999998,58.51876800000001,0.0,0.0,0.0,2.070162,0.9082879999999999,2.97845,2.0918740000000002,0.939543,3.031417,0.0,0.0,0.0,0.537042,0.056126999999999996,0.593168,0.0,0.0,0.0,-0.250231,-0.023173,-0.273405,4842.873949,1369.093599,6211.967548,-9425.657745999999,-748.925737,-8676.732007999999,256.701078,256.701078,0.0,-76.757645,-76.757645,0.0,978.799276,1013.3233150000001,-34.524039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,98,-2071.075860000001,True,9.1476e-06,0.42098800000000003,-17.597912,0.42098800000000003,-17.597912,0.63684,0.265462,60.0,-14.543351000000001,-1.659852,-16.203204,-0.027887000000000002,-0.042456,0.056688999999999996,0.155357,-0.987693,-0.541587,-1.529281,7.110044,6.437595,6.9240330000000005,6.477312,8.391829,7.109902000000001,6.436915,6.923748,6.476635,8.391829,0.270295,0.31140500000000004,0.280478,0.270498,0.311566,0.280669,0.0,0.0,0.0,42.061213,15.955463,58.016675,42.09117,15.960336999999999,58.051506999999994,0.0,0.0,0.0,2.018192,0.8881690000000001,2.906361,2.033635,0.919819,2.9534529999999997,0.0,0.0,0.0,0.623843,0.06714400000000001,0.690987,0.0,0.0,0.0,-0.34231999999999996,-0.019011,-0.361331,4877.979697,1365.02729,6243.006987,-9453.475977,-755.462999,-8698.012978,255.84543599999998,255.84543599999998,0.0,-76.27623299999998,-76.27623299999998,0.0,977.5564130000001,1012.0302630000001,-34.473851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,98,-2070.394923,True,7.051799999999997e-06,0.042867,-17.590097,0.042867,-17.590097,0.517424,0.42581199999999997,60.0,-9.830349,-4.236883,-14.067232,-0.027235000000000002,-0.042795,0.079203,0.075489,-0.955462,-0.580834,-1.5362959999999999,7.043624,6.383271,6.861975999999999,6.423139,8.408155,7.043214999999999,6.383298,6.861683,6.423165,8.408155,-0.109855,-0.13125599999999998,-0.115131,-0.110464,-0.132233,-0.11583099999999999,0.0,0.0,0.0,-16.914391000000002,-6.612151,-23.526543,-17.006196,-6.661386,-23.667581,0.0,0.0,0.0,-0.799484,-0.026010000000000002,-0.825493,-0.836744,-0.016461,-0.8532049999999999,0.0,0.0,0.0,0.203406,0.034533999999999995,0.23794,0.0,0.0,0.0,0.266139,-0.0022370000000000003,0.263901,4925.719634,1356.385234,6282.104868,-9504.159289,-762.892425,-8741.266864,260.321261,260.321261,0.0,-70.146431,-70.146431,0.0,977.088197,1011.471877,-34.38368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,100,-1699.4749980000001,True,7.3785000000000014e-06,-9.414783,0.738507,-9.414783,0.738507,0.411861,0.634238,60.0,-3.7452019999999995,-7.196206,-10.941408000000001,-0.045292,-0.055899000000000004,0.136106,0.089374,-0.735034,-0.817079,-1.5521129999999999,5.796682,5.7575330000000005,5.779693,5.8137989999999995,7.352311,5.794971,5.758515,5.779148999999999,5.814771,7.352311,0.14598,0.176031,0.158945,0.144048,0.179207,0.159225,0.0,0.0,0.0,8.044615,7.36159,15.406204999999998,7.933474,7.496956,15.43043,0.0,0.0,0.0,0.656247,0.5339,1.1901469999999998,0.673082,0.551013,1.2240950000000002,0.0,0.0,0.0,0.146777,0.099892,0.246669,0.0,0.0,0.0,0.032713,0.020784,0.053497,2541.642448,1715.6111,4257.253548,-7244.673276,-350.59562900000014,-6894.077647,252.479527,252.479527,0.0,-83.803383,-83.803383,0.0,1131.7621060000001,1170.756799,-38.994693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,100,-1718.474273,True,9.1781e-06,-9.349912,0.22014299999999998,-9.349912,0.22014299999999998,0.581443,0.388255,60.0,-7.3442789999999984,-2.752437,-10.096716,-0.046033,-0.054766999999999996,0.08042300000000001,0.171567,-0.809164,-0.714543,-1.523708,5.8800989999999995,5.830758,5.858882,5.886126,7.37356,5.879961,5.831582,5.859157,5.8869419999999995,7.37356,0.277994,0.29987600000000003,0.28733600000000004,0.278185,0.301001,0.287927,0.0,0.0,0.0,16.006207999999994,12.861819,28.868027,16.016471,12.913714,28.930184999999998,0.0,0.0,0.0,1.196877,0.9248930000000001,2.121771,1.229687,0.942958,2.172645,0.0,0.0,0.0,0.278079,0.17011099999999998,0.44819,0.0,0.0,0.0,0.055511000000000005,0.032429,0.08794,2598.475261,1701.199848,4299.675109000002,-7301.52252,-356.412568,-6945.109953,258.147425,258.147425,0.0,-87.815151,-87.815151,0.0,1124.661288,1163.575947,-38.914659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,100,-1736.828412,True,9.5481e-06,-9.137812,-0.113551,-9.137812,-0.113551,0.555697,0.39827399999999996,60.0,-6.752416,-2.912039,-9.664454,-0.045732,-0.054471000000000006,0.087271,0.16051400000000002,-0.81766,-0.704742,-1.522402,5.891329,5.832704,5.866347,5.887857,7.394688,5.8906089999999995,5.833686,5.866351,5.8888300000000005,7.394688,0.259977,0.28542199999999995,0.270726,0.25896199999999997,0.28684499999999996,0.27074499999999996,0.0,0.0,0.0,15.253718,12.250049,27.503767,15.190443,12.31524,27.505683,0.0,0.0,0.0,1.257254,0.949651,2.206905,1.292043,0.96896,2.2610040000000002,0.0,0.0,0.0,0.288498,0.179948,0.46844600000000003,0.0,0.0,0.0,0.060529,0.036788999999999995,0.097318,2642.753645,1696.712537,4339.466182,-7358.679588,-362.891105,-6995.788483,258.961258,258.961258,0.0,-88.604765,-88.604765,0.0,1123.215358,1162.071524,-38.856165999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,100,-1754.806324,True,9.4588e-06,-8.893445,-0.491508,-8.893445,-0.491508,0.5268550000000001,0.39519,60.0,-6.115175,-2.88295,-8.998125,-0.045391,-0.054172000000000005,0.098208,0.159848,-0.8304860000000001,-0.698343,-1.528829,5.911391,5.842607,5.882343,5.897471,7.4156960000000005,5.910474,5.84362,5.882239,5.898474,7.4156960000000005,0.257215,0.283886,0.268364,0.255809,0.285328,0.26815300000000003,0.0,0.0,0.0,15.421439000000001,12.225517,27.646957,15.332365,12.291893,27.624258,0.0,0.0,0.0,1.3425280000000002,0.991275,2.333804,1.380412,1.01084,2.391251,0.0,0.0,0.0,0.297655,0.18728499999999998,0.48494,0.0,0.0,0.0,0.061358,0.038303,0.099662,2687.182812,1691.463922,4378.646734,-7414.736562999998,-369.311653,-7045.424909,260.143153,260.143153,0.0,-89.49851899999999,-89.49851899999999,0.0,1121.165825,1159.959742,-38.793918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,100,-1772.2869260000002,True,8.2709e-06,-8.63007,-0.8942530000000001,-8.63007,-0.8942530000000001,0.49674399999999996,0.386464,60.0,-5.488251999999999,-2.773259,-8.261511,-0.04496,-0.05385499999999999,0.10972,0.163848,-0.834752,-0.6941470000000001,-1.528899,5.9343449999999995,5.855329,5.901274,5.909878,7.436585000000001,5.933403,5.856344,5.901148,5.910883999999999,7.436585000000001,0.259964,0.287,0.271148,0.258544,0.28836799999999996,0.270886,0.0,0.0,0.0,15.938529999999998,12.413511,28.352041999999997,15.846426000000001,12.477016,28.323442,0.0,0.0,0.0,1.409376,1.020466,2.429842,1.4489319999999999,1.039859,2.488791,0.0,0.0,0.0,0.288063,0.18273599999999998,0.47079899999999997,0.0,0.0,0.0,0.051908,0.033929,0.085836,2731.5026199999998,1685.804263,4417.306883,-7469.892016,-375.737567,-7094.154449,261.394707,261.394707,0.0,-90.200896,-90.200896,0.0,1118.894806,1157.624134,-38.72932700000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,100,-1789.233677,True,9.5755e-06,-8.351705,-1.315774,-8.351705,-1.315774,0.467975,0.37412,60.0,-4.926814,-2.615859,-7.542674000000001,-0.044451,-0.053507000000000006,0.122124,0.17031400000000002,-0.835723,-0.6895479999999999,-1.5252700000000001,5.958376,5.869192,5.921379,5.923417,7.457358,5.957554,5.8702,5.921313,5.924416000000001,7.457358,0.264871,0.29183000000000003,0.275907,0.26372399999999996,0.293081,0.275746,0.0,0.0,0.0,16.608419,12.682263,29.290682,16.531935999999998,12.741005,29.272940999999996,0.0,0.0,0.0,1.4436719999999998,1.028577,2.472249,1.483696,1.047516,2.531212,0.0,0.0,0.0,0.254268,0.164048,0.41831599999999997,0.0,0.0,0.0,0.031238,0.023296,0.054534000000000006,2775.627725,1679.8752719999998,4455.502997,-7524.165731999998,-382.194143,-7141.971589,262.606112,262.606112,0.0,-90.637514,-90.637514,0.0,1116.528403,1155.1912550000004,-38.662851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,100,-1805.614239,True,9.0747e-06,-8.05757,-1.7513150000000002,-8.05757,-1.7513150000000002,0.44094799999999995,0.360489,60.0,-4.430494,-2.4456439999999997,-6.876138,-0.043886,-0.053136,0.13579000000000002,0.17796900000000002,-0.834974,-0.684922,-1.519896,5.982754,5.883367,5.941886,5.937268,7.478016,5.982097,5.8843559999999995,5.941904,5.9382480000000015,7.478016,0.27050100000000005,0.297115,0.281283,0.269851,0.29823299999999997,0.281353,0.0,0.0,0.0,17.344819,12.974363,30.319182,17.299342000000006,13.027562,30.326904,0.0,0.0,0.0,1.444736,1.01657,2.461307,1.4852040000000002,1.034925,2.5201279999999997,0.0,0.0,0.0,0.199222,0.133914,0.333135,0.0,0.0,0.0,0.002577,0.00822,0.010797,2819.7172739999996,1673.843486,4493.56076,-7577.668612,-388.73332,-7188.935293000001,263.719673,263.719673,0.0,-90.978803,-90.978803,0.0,1114.148776,1152.744332,-38.595555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,100,-1821.375875,True,9.2074e-06,-7.743389,-2.197069,-7.743389,-2.197069,0.41375100000000004,0.347934,60.0,-3.953143,-2.2936349999999996,-6.246778,-0.043305,-0.052779999999999994,0.149058,0.185524,-0.827657,-0.681245,-1.508902,6.006818,5.897149,5.962116,5.95073,7.49856,6.006424,5.89811,5.962271,5.951682,7.49856,0.275663,0.301885,0.286177,0.275577,0.302877,0.286526,0.0,0.0,0.0,18.069272,13.244528,31.3138,18.061231,13.29234,31.353571999999996,0.0,0.0,0.0,1.411522,0.98559,2.397112,1.451415,1.0033809999999999,2.454796,0.0,0.0,0.0,0.12898099999999998,0.09615,0.22513200000000005,0.0,0.0,0.0,-0.028701,-0.008702,-0.037403,2864.067727,1667.880576,4531.948303,-7630.659422,-395.40853599999997,-7235.250886,264.734338,264.734338,0.0,-91.470409,-91.470409,0.0,1111.826994,1150.355689,-38.528694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,100,-1836.478263,True,9.7883e-06,-7.397817,-2.65257,-7.397817,-2.65257,0.3935030000000001,0.33819499999999997,60.0,-3.623128,-2.18087,-5.803998,-0.042738,-0.052445000000000006,0.164133,0.191956,-0.829924,-0.679854,-1.5097770000000001,6.030074,5.91021,5.981637999999999,5.963478,7.518992,6.030069,5.911139,5.982008,5.964399,7.518992,0.279436,0.30537800000000004,0.289731,0.279746,0.306272,0.290275,0.0,0.0,0.0,18.715047,13.457172,32.172219,18.735768,13.500810999999999,32.236579,0.0,0.0,0.0,1.3381610000000002,0.93334,2.2715009999999998,1.373651,0.950709,2.32436,0.0,0.0,0.0,0.050321,0.053923,0.104243,0.0,0.0,0.0,-0.056176,-0.024701,-0.080877,2908.912589,1662.014621,4570.927211,-7683.275019,-402.21437000000003,-7281.06065,265.711994,265.711994,0.0,-92.093559,-92.093559,0.0,1109.564886,1148.026827,-38.461940999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,100,-1850.7998059999998,True,7.4631e-06,-7.0340130000000025,-3.115248,-7.0340130000000025,-3.115248,0.388133,0.330561,60.0,-3.5734169999999996,-2.0958330000000003,-5.66925,-0.042158,-0.052137,0.16883,0.19626500000000002,-0.821366,-0.6775180000000001,-1.498885,6.052201999999999,5.922569,6.000267,5.975533,7.539314,6.052288,5.923475,6.00068,5.976431,7.539314,0.281009,0.30687800000000004,0.291172,0.281357,0.307719,0.291715,0.0,0.0,0.0,19.218496,13.579887,32.798383,19.242831,13.621274,32.864105,0.0,0.0,0.0,1.2217280000000001,0.858283,2.0800099999999997,1.251001,0.8754049999999999,2.1264060000000002,0.0,0.0,0.0,-0.027613,0.011063,-0.01655,0.0,0.0,0.0,-0.072875,-0.036683,-0.10955799999999999,2954.122222,1656.136734,4610.258954999998,-7735.422144,-409.061583,-7326.360560999998,266.779386,266.779386,0.0,-92.544173,-92.544173,0.0,1107.296304,1145.689842,-38.393537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,100,-1864.2942280000002,True,8.1641e-06,-6.688328,-3.5762110000000003,-6.688328,-3.5762110000000003,0.387906,0.32700100000000004,60.0,-3.615876,-2.061201,-5.677077,-0.041614,-0.051877,0.152723,0.198326,-0.7803859999999999,-0.677924,-1.458309,6.073549,5.934462,6.0183,5.987127,7.559525999999999,6.073417,5.9353440000000015,6.018568,5.9880010000000015,7.559525999999999,0.280719,0.30665,0.290804,0.28081100000000003,0.307476,0.291184,0.0,0.0,0.0,19.595565,13.624363,33.219928,19.601166,13.665092999999999,33.266259000000005,0.0,0.0,0.0,1.072953,0.767666,1.8406189999999998,1.093775,0.784643,1.8784169999999998,0.0,0.0,0.0,-0.10051399999999999,-0.029698000000000002,-0.130212,0.0,0.0,0.0,-0.07735800000000001,-0.043863,-0.121222,2999.0837109999998,1650.246252,4649.329963,-7786.674370000002,-415.90373700000004,-7370.770633,267.84947900000003,267.84947900000003,0.0,-92.665368,-92.665368,0.0,1105.001454,1143.3244849999999,-38.323029999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,100,-1877.110546,True,6.2756e-06,-6.3857269999999975,-4.024558,-6.3857269999999975,-4.024558,0.394971,0.327554,60.0,-3.7853449999999995,-2.076955,-5.8623,-0.041212,-0.051658,0.134191,0.198012,-0.750143,-0.681342,-1.4314850000000001,6.094546,5.945939,6.036013,5.99831,7.579632000000001,6.094467,5.94679,6.036298,5.999154,7.579632000000001,0.279321,0.305406,0.289366,0.279287,0.306237,0.289666,0.0,0.0,0.0,19.894847,13.6216,33.516448,19.891852,13.66257,33.554421999999995,0.0,0.0,0.0,0.9070010000000001,0.671846,1.578847,0.916695,0.6887310000000001,1.605426,0.0,0.0,0.0,-0.16609100000000002,-0.06640499999999999,-0.232496,0.0,0.0,0.0,-0.071838,-0.047126999999999995,-0.11896500000000006,3043.634561,1644.406082,4688.040643,-7836.702596999998,-422.811475,-7413.891122,268.673677,268.673677,0.0,-92.564127,-92.564127,0.0,1102.735642,1140.987175,-38.251533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,100,-1889.4243190000002,True,7.9594e-06,-6.114008999999999,-4.452065,-6.114008999999999,-4.452065,0.403924,0.33035,60.0,-3.9854160000000003,-2.121466,-6.106882,-0.040938,-0.051440999999999994,0.129075,0.195272,-0.759901,-0.684333,-1.444234,6.11524,5.9567830000000015,6.05335,6.008866,7.599631,6.115302,5.957606,6.053707,6.009682,7.599631,0.277267,0.303649,0.287325,0.277239,0.3045,0.28763299999999997,0.0,0.0,0.0,20.144503,13.592692999999999,33.737196000000004,20.142832000000002,13.634534,33.777367,0.0,0.0,0.0,0.742889,0.581923,1.324812,0.740284,0.598784,1.339068,0.0,0.0,0.0,-0.218361,-0.095947,-0.314308,0.0,0.0,0.0,-0.05983400000000001,-0.047577999999999995,-0.107412,3087.837639,1638.691445,4726.529084000002,-7885.5977680000005,-429.86546699999997,-7455.732301000001,269.085825,269.085825,0.0,-92.471659,-92.471659,0.0,1100.5813150000001,1138.762125,-38.18081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,100,-1901.251514,True,9.9264e-06,-5.8395470000000005,-4.857774,-5.8395470000000005,-4.857774,0.413448,0.33420900000000003,60.0,-4.198293,-2.179808,-6.378101,-0.040716,-0.051240999999999995,0.134974,0.190322,-0.797959,-0.684793,-1.482752,6.13544,5.9669690000000015,6.070188,6.018771,7.619525,6.1353230000000005,5.967785,6.070429,6.01958,7.619525,0.274529,0.301323,0.284643,0.27428800000000003,0.302218,0.284833,0.0,0.0,0.0,20.338287,13.534749,33.873036,20.319674,13.578673,33.898346999999994,0.0,0.0,0.0,0.594759,0.503121,1.09788,0.5796140000000001,0.520076,1.09969,0.0,0.0,0.0,-0.247941,-0.114776,-0.362717,0.0,0.0,0.0,-0.042623,-0.045159,-0.087782,3131.8383129999997,1633.050414,4764.888727000001,-7933.63467,-437.04195300000003,-7496.592717,269.18352000000004,269.18352000000004,0.0,-92.356536,-92.356536,0.0,1098.528297,1136.638938,-38.110640999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,100,-1912.499996,True,6.792e-06,-5.553172,-5.245896,-5.553172,-5.245896,0.42918500000000004,0.340409,60.0,-4.549911,-2.269925,-6.819837,-0.040484,-0.05105,0.13884200000000002,0.183974,-0.8335459999999999,-0.686013,-1.519559,6.155345,5.976957,6.086823000000001,6.028481,7.639316,6.155029,5.977787999999999,6.086943,6.029304,7.639316,0.27150100000000005,0.298634,0.281641,0.271007,0.2996,0.281696,0.0,0.0,0.0,20.504214,13.458916,33.96313,20.464801,13.506212,33.971014000000004,0.0,0.0,0.0,0.478555,0.440047,0.918602,0.456693,0.457275,0.913968,0.0,0.0,0.0,-0.24876399999999999,-0.121027,-0.369792,0.0,0.0,0.0,-0.021328,-0.040073000000000004,-0.0614,3176.198069,1627.443088,4803.641157,-7981.306186,-444.298716,-7537.007470999999,269.29444,269.29444,0.0,-92.27940799999999,-92.27940799999999,0.0,1096.489398,1134.529769,-38.040371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,100,-1923.086198,True,8.8558e-06,-5.269468,-5.6196160000000015,-5.269468,-5.6196160000000015,0.45114799999999994,0.345711,60.0,-5.063209,-2.351028,-7.414237,-0.040199,-0.050836,0.128496,0.177238,-0.838781,-0.683607,-1.5223879999999999,6.175391,5.987353,6.103754,6.038596,7.6590050000000005,6.175086,5.988219,6.103891,6.039454,7.6590050000000005,0.268788,0.296058,0.27888,0.268221,0.297103,0.278913,0.0,0.0,0.0,20.690389,13.389270999999999,34.07966,20.644714,13.440420000000001,34.085134000000004,0.0,0.0,0.0,0.407362,0.397389,0.80475,0.385888,0.415,0.800888,0.0,0.0,0.0,-0.221635,-0.115547,-0.33718200000000004,0.0,0.0,0.0,0.0012109999999999998,-0.033507999999999996,-0.032298,3220.896369,1621.719388,4842.615758,-8028.61921,-451.56785599999995,-7577.051354000001,269.580067,269.580067,0.0,-92.104279,-92.104279,0.0,1094.378092,1132.347059,-37.968967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,100,-1933.0776219999998,True,9.3252e-06,-5.0152019999999995,-5.974138,-5.0152019999999995,-5.974138,0.48584799999999995,0.347056,60.0,-5.92037,-2.380794,-8.301164,-0.039869999999999996,-0.050592000000000005,0.11028699999999997,0.172485,-0.835989,-0.6774,-1.5133889999999999,6.196703,5.99903,6.122008,6.049982,7.6785929999999984,6.196435,5.999918,6.122173,6.050862,7.6785929999999984,0.268206,0.295299,0.278136,0.26777199999999995,0.296383,0.27826100000000004,0.0,0.0,0.0,21.048222,13.407060000000001,34.455282000000004,21.012321,13.460296,34.472617,0.0,0.0,0.0,0.40825300000000003,0.388507,0.79676,0.393826,0.406531,0.800357,0.0,0.0,0.0,-0.166267,-0.098594,-0.264862,0.0,0.0,0.0,0.023523,-0.026493,-0.00297,3265.512314,1615.697954,4881.210268,-8074.856869,-458.84393600000004,-7616.012933,269.795718,269.795718,0.0,-91.571993,-91.571993,0.0,1092.1598060000001,1130.055529,-37.895723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
