proton_number,neutron_number,energy,converged,accuracy,chemical-pot_n,chemical-pot_p,Fermi-level_n,Fermi-level_p,pairing-gap_n,pairing-gap_p,pairing-cutoff,pairing-energy_n,pairing-energy_p,pairing-energy_t,effective-strength-G_n,effective-strength-G_p,LN-chemical-pot_n,LN-chemical-pot_p,LN-energy_n,LN-energy_p,LN-energy_t,rms-radius_n,rms-radius_p,rms-radius_t,charge-radius,nuclear-radius,LN-rms-radius_n,LN-rms-radius_p,LN-rms-radius_t,LN-charge-radius,LN-nuclear-radius,beta2-deformation_n,beta2-deformation_p,beta2-deformation_t,LN-beta2-deformation_n,LN-beta2-deformation_p,LN-beta2-deformation_t,dipole-moment_n,dipole-moment_p,dipole-moment_t,quadrupole-moment_n,quadrupole-moment_p,quadrupole-moment_t,LN-quadrupole-moment_n,LN-quadrupole-moment_p,LN-quadrupole-moment_t,octupole-moment_n,octupole-moment_p,octupole-moment_t,hexadecapole-moment_n,hexadecapole-moment_p,hexadecapole-moment_t,LN-hexadecapole-moment_n,LN-hexadecapole-moment_p,LN-hexadecapole-moment_t,q5-moment_n,q5-moment_p,q5-moment_t,q6-moment_n,q6-moment_p,q6-moment_t,q7-moment_n,q7-moment_p,q7-moment_t,q8-moment_n,q8-moment_p,q8-moment_t,kinetic-energy_n,kinetic-energy_p,kinetic-energy_t,volume-energy,rho-tau-energy,rho-rho-energy,surface-energy,rho-Delta-rho-energy,(Nabla-rho)^2-energy,spin-orbit-energy,rho-Nabla-J-energy,Nabla-rho-J-energy,coulomb-energy,direct-coulomb,exchange-coulomb,pairing-coulomb,tensor-energy,direct-hartree,extra-energy,external-field-energy,entropy_n,entropy_p,entropy_t
38,60,-825.677062,True,9.401e-06,-4.5593910000000015,-13.323063,-4.5593910000000015,-13.323063,0.726681,0.6546960000000001,60.0,-5.128796,-3.189984,-8.31878,-0.10296099999999997,-0.134367,0.177116,0.258933,-1.018549,-0.978064,-1.996613,4.557817,4.285991,4.454383999999999,4.357568,5.532524,4.557232,4.280449,4.451951,4.352118,5.532524,-0.166421,-0.174376,-0.169277,-0.16796,-0.170475,-0.16886099999999998,0.0,0.0,0.0,-2.616882,-1.535616,-4.1524980000000005,-2.640391,-1.497387,-4.137779,0.0,0.0,0.0,0.017678,0.0073989999999999985,0.025076,0.020271,0.004527000000000001,0.024798,0.0,0.0,0.0,0.003111,0.0008820000000000002,0.003993,0.0,0.0,0.0,-0.000296,-8.499999999999999e-05,-0.000381,1151.735302,617.433411,1769.168712,-2890.643731,-27.705319,-2862.938411,125.573533,125.573533,0.0,-33.175127,-33.175127,0.0,213.714943,227.975766,-14.260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,62,-834.796611,True,9.9135e-06,-4.329212,-14.398013,-4.329212,-14.398013,0.599113,0.588675,60.0,-3.545838,-2.578143,-6.123981,-0.101227,-0.134414,0.242309,0.393848,-1.032859,-1.071974,-2.104832,4.6737160000000015,4.407238,4.574284,4.476195,5.569907,4.672596,4.4099080000000015,4.574552,4.478824,5.569907,0.366012,0.40555,0.379959,0.367144,0.410839,0.382575,0.0,0.0,0.0,6.2534800000000015,3.776342,10.029822,6.2698220000000005,3.830227,10.100049,0.0,0.0,0.0,0.23672,0.14216800000000002,0.378888,0.246296,0.14768199999999998,0.393978,0.0,0.0,0.0,0.040138,0.023557,0.063695,0.0,0.0,0.0,0.007368,0.004069,0.011436,1204.876825,622.146482,1827.023308,-2950.902539,-30.921724,-2919.980815,136.37073700000002,136.37073700000002,0.0,-49.596846,-49.596846,0.0,210.537542,224.765039,-14.227497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,64,-842.2763449999999,True,8.4914e-06,-3.819068,-15.012482,-3.819068,-15.012482,0.738402,0.6346430000000001,60.0,-5.60264,-3.084381,-8.687021000000001,-0.097318,-0.130584,0.16933199999999998,0.228735,-1.049599,-0.9066,-1.956198,4.661372,4.342127,4.5450599999999985,4.411409,5.606794,4.661047,4.33769,4.543271,4.407042,5.606794,-0.189441,-0.204264,-0.194481,-0.191055,-0.202004,-0.194773,0.0,0.0,0.0,-3.323474,-1.846247,-5.169721,-3.351322,-1.822092,-5.173414,0.0,0.0,0.0,0.012615,0.011698,0.024313,0.013355,0.010662,0.024017,0.0,0.0,0.0,0.0073370000000000015,0.001518,0.008856000000000001,0.0,0.0,0.0,-0.000153,-0.000122,-0.000275,1228.717083,607.1487900000002,1835.865873,-2975.929786,-33.385834,-2942.543952,129.501444,129.501444,0.0,-32.221775,-32.221775,0.0,211.151119,225.280186,-14.129067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,66,-850.017261,True,9.6666e-06,-3.405957,-15.952539000000002,-3.405957,-15.952539000000002,0.608598,0.5639390000000001,60.0,-3.853667,-2.430192,-6.283859,-0.096114,-0.130865,0.207691,0.395428,-1.009067,-1.046244,-2.055311,4.766668,4.447269,4.652507,4.514261,5.643203,4.7655400000000006,4.449881,4.652686,4.5168339999999985,5.643203,0.356741,0.403964,0.372507,0.357211,0.409145,0.374569,0.0,0.0,0.0,6.748967,3.830217,10.579184,6.754662,3.883896,10.638558,0.0,0.0,0.0,0.196733,0.123961,0.320693,0.193257,0.130126,0.323383,0.0,0.0,0.0,0.029478,0.017303,0.046782,0.0,0.0,0.0,0.003666,0.002408,0.006074,1282.090811,611.534348,1893.625159,-3032.427442,-36.975138,-2995.452303,138.344066,138.344066,0.0,-49.802118,-49.802118,0.0,208.582244,222.686224,-14.103979999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,68,-856.361324,True,9.581e-06,-3.033606,-16.647879,-3.033606,-16.647879,0.614394,0.556971,60.0,-4.032916,-2.402034,-6.43495,-0.0936,-0.129147,0.197558,0.3806,-1.007918,-1.01881,-2.026728,4.810132,4.462321,4.688413,4.528416,5.6791480000000005,4.808667,4.46544,4.688514,4.53149,5.6791480000000005,0.346092,0.396772,0.36255,0.34635900000000003,0.402672,0.364671,0.0,0.0,0.0,6.8694929999999985,3.787529,10.657022,6.870603,3.849231,10.719834,0.0,0.0,0.0,0.182574,0.114031,0.296605,0.17864000000000002,0.12078,0.299421,0.0,0.0,0.0,0.02635,0.01481,0.04116,0.0,0.0,0.0,0.002353,0.001812,0.004164999999999999,1319.199749,606.406076,1925.605825,-3070.598081,-40.067786,-3030.530295,138.80715800000002,138.80715800000002,0.0,-49.458576,-49.458576,0.0,207.744027,221.787553,-14.043526000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,70,-862.252058,True,7.7612e-06,-3.08813,-17.523929000000006,-3.08813,-17.523929000000006,0.839432,0.6104890000000001,60.0,-7.865498,-2.901525,-10.767023,-0.089587,-0.128449,0.142128,0.304696,-1.117599,-1.036873,-2.154472,4.773901,4.363264,4.6335690000000005,4.430147,5.714644,4.772825,4.360216,4.6318410000000005,4.427146,5.714644,2e-06,3e-06,2e-06,2e-06,3e-06,2e-06,0.0,0.0,0.0,4.5e-05,2.6e-05,7.099999999999999e-05,4.3e-05,2.6e-05,6.9e-05,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.869933,585.718753,1914.588687,-3081.988853000001,-41.994252,-3039.9946010000012,127.592922,127.592922,0.0,-18.556644,-18.556644,0.0,209.033327,222.952993,-13.919666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,72,-868.086392,True,7.606699999999999e-06,-2.77937,-18.284594,-2.77937,-18.284594,0.799875,0.591205,60.0,-7.3833160000000015,-2.763383,-10.146699,-0.086655,-0.126484,0.138369,0.304068,-1.058108,-1.010202,-2.068309,4.813068,4.384332,4.669412,4.4502120000000005,5.749704,4.811702,4.381171,4.667465,4.447098,5.749704,2e-06,2e-06,2e-06,1e-06,2e-06,2e-06,0.0,0.0,0.0,3.2e-05,1.8e-05,5e-05,3.1e-05,1.9e-05,4.9e-05,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369.284675,580.756745,1950.04142,-3124.218154,-45.408499,-3078.809655,129.973274,129.973274,0.0,-19.639034,-19.639034,0.0,207.97111,221.831479,-13.860369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,74,-873.2407279999999,True,9.7114e-06,-2.469955,-19.0412,-2.469955,-19.0412,0.7744939999999999,0.564292,60.0,-7.109448,-2.560652,-9.6701,-0.084372,-0.124353,0.128342,0.300869,-1.005074,-0.965462,-1.970535,4.8479410000000005,4.404701,4.702241000000001,4.469598,5.784341,4.846591,4.401394,4.70027,4.466338,5.784341,-0.000339,0.000178,-0.000185,-0.00034,0.000189,-0.000183,0.0,0.0,0.0,-0.007431,0.001656,-0.005775,-0.007465,0.001755,-0.005711,0.0,0.0,0.0,-0.0005269999999999999,0.00011,-0.000417,-0.000551,0.000107,-0.000443,0.0,0.0,0.0,0.000582,-2.2e-05,0.00056,0.0,0.0,0.0,0.000637,2e-05,0.000657,1414.081149,576.12223,1990.203379,-3168.620083,-49.199219,-3119.420864,132.929153,132.929153,0.0,-23.060244,-23.060244,0.0,206.947704,220.752729,-13.805025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,76,-877.881945,True,7.846699999999999e-06,-2.181643,-19.768239,-2.181643,-19.768239,0.736688,0.546855,60.0,-6.55732,-2.446021,-9.00334,-0.082764,-0.12226,0.12900899999999998,0.295993,-0.985339,-0.931398,-1.916738,4.881605,4.424487999999998,4.73414,4.488418,5.818569,4.880375,4.4208940000000005,4.732175,4.484875,5.818569,-0.000272,0.000254,-0.000119,-0.00026000000000000003,0.000265,-0.000107,0.0,0.0,0.0,-0.006215,0.002379,-0.003836,-0.00594,0.002481,-0.003458,0.0,0.0,0.0,-0.00049,0.000119,-0.000371,-0.000505,0.000116,-0.00039,0.0,0.0,0.0,0.000583,-2.4e-05,0.00056,0.0,0.0,0.0,0.0006730000000000001,2.3e-05,0.000696,1460.250717,571.859998,2032.110714,-3213.436568,-53.194022,-3160.242546,136.1632,136.1632,0.0,-27.76149,-27.76149,0.0,205.962277,219.71463,-13.752354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,78,-882.107767,True,9.3282e-06,-1.885251,-20.468488,-1.885251,-20.468488,0.674896,0.529454,60.0,-5.571831,-2.333399,-7.90523,-0.081748,-0.120134,0.153469,0.288532,-1.0150629999999998,-0.8928440000000001,-1.907907,4.914791,4.44402,4.765698,4.506995,5.852399,4.913407,4.440097,4.76354,4.503127,5.852399,-0.000237,0.000295,-8.499999999999999e-05,-0.000208,0.000308,-6.1e-05,0.0,0.0,0.0,-0.005631000000000001,0.00279,-0.00284,-0.004946,0.002907,-0.002039,0.0,0.0,0.0,-0.000427,0.000128,-0.0003,-0.0004480000000000001,0.000125,-0.000323,0.0,0.0,0.0,0.000567,-2.6e-05,0.000541,0.0,0.0,0.0,0.000715,2.5e-05,0.000741,1506.202452,567.731346,2073.933798,-3257.746658,-57.300113,-3200.446546,139.44525,139.44525,0.0,-32.928558,-32.928558,0.0,205.001538,218.70233,-13.700792000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,80,-885.936533,True,9.248e-06,-1.4839639999999998,-21.129295000000006,-1.4839639999999998,-21.129295000000006,0.604538,0.517868,60.0,-4.485196,-2.268533,-6.753728999999999,-0.081483,-0.11822,0.231443,0.280477,-1.154811,-0.862424,-2.017235,4.949288,4.4629660000000015,4.7980589999999985,4.525002,5.885842,4.946326999999998,4.458711,4.794715,4.520805,5.885842,-0.000378,0.00017,-0.000225,-0.000309,0.000183,-0.000172,0.0,0.0,0.0,-0.009345,0.001622,-0.007722,-0.0076180000000000015,0.0017399999999999998,-0.005878,0.0,0.0,0.0,-0.000267,0.000136,-0.000131,-0.000381,0.000134,-0.000248,0.0,0.0,0.0,0.000475,-2.7e-05,0.0004480000000000001,0.0,0.0,0.0,0.000814,2.8000000000000013e-05,0.000842,1550.869165,563.744048,2114.613213,-3300.292765,-61.413121,-3238.879644,142.40704499999995,142.40704499999995,0.0,-37.978659,-37.978659,0.0,204.085596,217.735848,-13.650251999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,82,-888.656066,True,7.8858e-06,-1.060765,-21.704729,-1.060765,-21.704729,0.563451,0.505414,60.0,-3.953289,-2.191082,-6.144371,-0.080307,-0.116583,0.274537,0.276289,-1.206152,-0.8396370000000001,-2.04579,4.991588,4.479221,4.835216,4.540362,5.9189089999999975,4.985530000000002,4.4748980000000005,4.829674,4.536098,5.9189089999999975,-0.0014,-0.000594,-0.001181,-0.00118,-0.000599,-0.001022,0.0,0.0,0.0,-0.036084,-0.005712,-0.041796,-0.030332,-0.005747,-0.036079,0.0,0.0,0.0,0.000582,0.000162,0.0007440000000000001,0.000212,0.00016,0.000371,0.0,0.0,0.0,-7.5e-05,-2.9e-05,-0.000103,0.0,0.0,0.0,0.001318,2.9e-05,0.001348,1591.140662,559.854705,2150.995368,-3337.088349,-65.212896,-3271.875453,143.853137,143.853137,0.0,-41.554994,-41.554994,0.0,203.328933,216.932085,-13.603152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,84,-890.025183,True,8.9638e-06,-0.68945,-22.193267,-0.68945,-22.193267,0.490621,0.494815,60.0,-3.183601,-2.121573,-5.305174,-0.07560900000000001,-0.115406,0.19152,0.277804,-0.906119,-0.830252,-1.736371,5.042522,4.492521,4.877865,4.552813,5.951611,5.037058,4.488361,4.872782,4.548708,5.951611,-0.018332,-0.014004,-0.017189,-0.018159,-0.014527000000000003,-0.017199000000000002,0.0,0.0,0.0,-0.493967,-0.135495,-0.629462,-0.48825,-0.140296,-0.628546,0.0,0.0,0.0,0.0063100000000000005,0.000211,0.006520999999999999,0.007156999999999998,0.000124,0.0072819999999999985,0.0,0.0,0.0,0.000138,-2.9e-05,0.000109,0.0,0.0,0.0,-0.000251,3.8e-05,-0.000213,1626.1621,556.248508,2182.410608,-3368.332474000001,-68.596487,-3299.735987,143.918353,143.918353,0.0,-43.721145,-43.721145,0.0,202.74102,216.302217,-13.561198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,86,-891.0052919999997,True,9.544400000000001e-06,-0.5197890000000001,-22.501934,-0.5197890000000001,-22.501934,0.4727520000000001,0.490076,60.0,-3.113005,-2.0833209999999998,-5.196326,-0.07179400000000001,-0.11528499999999994,0.143488,0.293306,-0.799714,-0.8451639999999999,-1.6448779999999998,5.108901,4.503612,4.931311,4.563088,5.983957,5.106358,4.4998059999999995,4.928418,4.559330999999999,5.983957,-0.061794000000000016,-0.052726,-0.059476,-0.064374,-0.05442,-0.061831,0.0,0.0,0.0,-1.7498779999999998,-0.512677,-2.262554,-1.821145,-0.528252,-2.349397,0.0,0.0,0.0,0.039848,0.0015300000000000001,0.041377,0.050794,0.000337,0.051131,0.0,0.0,0.0,-0.0024010000000000004,5e-06,-0.002396,0.0,0.0,0.0,-0.0007469999999999999,2.8999999999999997e-05,-0.000717,1654.0649970000006,553.236438,2207.3014350000008,-3391.908305,-71.343104,-3320.5652010000013,142.263645,142.263645,0.0,-44.168581,-44.168581,0.0,202.347718,215.87410099999997,-13.526383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,88,-891.98626,True,9.1339e-06,-0.3792,-22.78691,-0.3792,-22.78691,0.454246,0.482583,60.0,-2.965688,-2.025884,-4.991572,-0.069576,-0.114955,0.149089,0.30701,-0.811038,-0.8509700000000001,-1.6620080000000002,5.175466,4.514213,4.985286,4.572883,6.015958,5.174792,4.5106660000000005,4.983829,4.569381,6.015958,-0.08482999999999999,-0.072751,-0.081843,-0.08906499999999999,-0.07437300000000001,-0.085436,0.0,0.0,0.0,-2.522556,-0.710717,-3.233273,-2.647807,-0.725425,-3.373232,0.0,0.0,0.0,0.050545,7.2e-05,0.050617,0.067086,-0.002014,0.065072,0.0,0.0,0.0,-0.00113,0.000261,-0.000869,0.0,0.0,0.0,-0.001495,1e-05,-0.001485,1680.607652,550.343784,2230.951436,-3414.377361,-73.9796,-3340.397762,140.61274699999998,140.61274699999998,0.0,-44.49904,-44.49904,0.0,201.979539,215.472974,-13.493435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,90,-892.6339029999997,True,9.3642e-06,-0.217644,-23.142684,-0.217644,-23.142684,0.439266,0.467949,60.0,-2.868314,-1.923273,-4.791587,-0.067271,-0.113856,0.153139,0.31366900000000003,-0.813253,-0.845683,-1.658936,5.236139,4.522278,5.034786,4.580177,6.047621,5.235689,4.519255,5.033652,4.577192,6.047621,-0.08251499999999999,-0.067663,-0.078958,-0.087189,-0.070004,-0.083076,0.0,0.0,0.0,-2.568667,-0.663375,-3.232042,-2.713696,-0.6854060000000001,-3.399102,0.0,0.0,0.0,0.020677,-0.003987,0.01669,0.031549,-0.005857,0.025693,0.0,0.0,0.0,0.003266,0.0004730000000000001,0.003738,0.0,0.0,0.0,-0.001668,1.9e-05,-0.00165,1708.0598699999994,547.22016,2255.280029,-3437.3699490000013,-76.683464,-3360.686485,139.20588,139.20588,0.0,-44.94234,-44.94234,0.0,201.643,215.103746,-13.460746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,92,-892.88043,True,7.0868e-06,-0.17030399999999998,-23.654631,-0.17030399999999998,-23.654631,0.4423470000000001,0.452463,60.0,-3.016942,-1.8199490000000005,-4.8368910000000005,-0.06485700000000001,-0.112488,0.132304,0.290817,-0.786274,-0.8105899999999999,-1.5968639999999998,5.287126,4.526889,5.076692,4.584063,6.078956,5.285291,4.52449,5.074714,4.581695,6.078956,-0.01136,-0.005904,-0.010092,-0.012188,-0.006237,-0.010805,0.0,0.0,0.0,-0.368556,-0.057997,-0.426553,-0.395141,-0.061204,-0.456346,0.0,0.0,0.0,0.014062,9.1e-05,0.014153,0.014307,7.5e-05,0.014382,0.0,0.0,0.0,-0.011791,-2.9e-05,-0.011819,0.0,0.0,0.0,0.0126,2.6e-05,0.012625,1737.21395,544.096837,2281.310786,-3461.242183,-79.53363399999998,-3381.7085490000004,137.87684199999998,137.87684199999998,0.0,-45.753327,-45.753327,0.0,201.361206,214.790454,-13.429248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,94,-893.374252,True,9.635e-06,0.036423,-23.951906,0.036423,-23.951906,0.391808,0.44972,60.0,-2.429428,-1.80471,-4.234138,-0.063189,-0.112067,0.193006,0.290613,-0.8588290000000001,-0.810658,-1.669487,5.351026999999998,4.534196,5.1292300000000015,4.590614,6.109972,5.3503680000000005,4.532092,5.128205,4.588536,6.109972,-0.006046,-0.000932,-0.004896,-0.006117,-0.000975,-0.004961,0.0,0.0,0.0,-0.205304,-0.009181,-0.214485,-0.207661,-0.009601,-0.217262,0.0,0.0,0.0,0.017225999999999998,0.000119,0.017345,0.017631,0.000116,0.017748,0.0,0.0,0.0,-0.015227,-2.9e-05,-0.015256,0.0,0.0,0.0,0.016003,2.4e-05,0.016027,1760.8420620000006,541.638915,2302.4809760000007,-3481.619339,-81.889744,-3399.729595,136.488043,136.488043,0.0,-45.89507,-45.89507,0.0,201.074763,214.476465,-13.401703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,96,-893.2112710000001,True,7.3157e-06,0.342237,-24.209037,0.342237,-24.209037,0.362212,0.445252,60.0,-2.135752,-1.778585,-3.914336,-0.061429,-0.111465,0.240501,0.288497,-0.882849,-0.804431,-1.68728,5.416356,4.542207,5.18346,4.597862,6.140676,5.416606,4.5402830000000005,5.183169,4.595962,6.140676,-0.00509,0.000462,-0.003881,-0.004971,0.0005070000000000001,-0.003779,0.0,0.0,0.0,-0.180832,0.004571,-0.176262,-0.176624,0.005012,-0.171612,0.0,0.0,0.0,0.020605,3.6e-05,0.020641,0.021044,3.4e-05,0.021078,0.0,0.0,0.0,-0.019268,-2.7e-05,-0.019295,0.0,0.0,0.0,0.020082,2.2e-05,0.020104,1782.817043,539.1662110000002,2321.983254,-3500.275221,-84.00845699999998,-3416.266764,135.173791,135.173791,0.0,-45.243276,-45.243276,0.0,200.751797,214.125842,-13.374045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,98,-892.094315,True,9.2507e-06,0.66864,-24.432237,0.66864,-24.432237,0.313597,0.439425,60.0,-1.661361,-1.745208,-3.406569,-0.059194,-0.110642,0.202459,0.284945,-0.730021,-0.793215,-1.523236,5.4818120000000015,4.551089,5.2384309999999985,4.605974,6.171076,5.48175,4.549224,5.237932,4.604131,6.171076,-0.004733,0.001327,-0.003455,-0.004785,0.001431,-0.003475,0.0,0.0,0.0,-0.175832,0.013175,-0.162657,-0.177785,0.014194,-0.163591,0.0,0.0,0.0,0.024062,-6.500000000000001e-05,0.023997,0.024694,-6.6e-05,0.024628,0.0,0.0,0.0,-0.023539,-2.4e-05,-0.023563,0.0,0.0,0.0,0.024369,2.1e-05,0.02439,1803.282644,536.623091,2339.9057350000007,-3517.517764,-85.90077,-3431.616994,133.92527900000002,133.92527900000002,0.0,-43.862287,-43.862287,0.0,200.384528,213.730223,-13.345695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,32,-542.318067,True,9.3203e-06,-17.568145,2.579388,-17.568145,2.579388,0.738634,0.8472540000000001,60.0,-3.368237,-4.7207919999999985,-8.089029,-0.161978,-0.152059,0.20695700000000009,0.317106,-0.8761399999999999,-1.309125,-2.185265,3.902064,4.140082,4.036029,4.224855000000002,4.9922010000000006,3.899306,4.136913,4.033039,4.22175,4.9922010000000006,-0.000604,-0.000277,-0.000413,-0.000616,-0.000224,-0.000387,0.0,0.0,0.0,-0.003713,-0.002395,-0.006107,-0.003783,-0.001934,-0.005717,0.0,0.0,0.0,-1.1e-05,7.6e-05,6.500000000000001e-05,-1.4e-05,7.7e-05,6.3e-05,0.0,0.0,0.0,-8e-06,-4.6e-05,-5.5e-05,0.0,0.0,0.0,8e-06,-4.2e-05,-3.3e-05,561.707562,700.719027,1262.426589,-2113.168326,-8.328111999999999,-2104.840214,96.764844,96.764844,0.0,-25.15267,-25.15267,0.0,247.08579,262.725598,-15.639808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,34,-576.9325269999998,True,9.5096e-06,-16.679168,1.563865,-16.679168,1.563865,0.6342409999999999,0.872268,60.0,-2.587457,-5.024947,-7.612403,-0.15546600000000002,-0.15141500000000002,0.32255700000000004,0.247886,-0.992411,-1.199651,-2.192062,3.990058,4.166138,4.086179,4.249708999999998,5.038004,3.988856,4.163963,4.084441,4.247577,5.038004,-0.195571,-0.185384,-0.189847,-0.201035,-0.186335,-0.192777,0.0,0.0,0.0,-1.335525,-1.623716,-2.959241,-1.37201,-1.63034,-3.002349,0.0,0.0,0.0,0.0074709999999999985,0.002997,0.010468,0.009365,0.001392,0.010757,0.0,0.0,0.0,0.0008789999999999999,0.000974,0.001853,0.0,0.0,0.0,-9.9e-05,6e-06,-9.3e-05,594.626851,711.305929,1305.93278,-2196.900635,-7.884783,-2189.015852,103.305167,103.305167,0.0,-25.338822,-25.338822,0.0,245.873448,261.555184,-15.681736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,36,-609.14534,True,9.4164e-06,-15.873096,0.143498,-15.873096,0.143498,0.795035,0.8188529999999999,60.0,-4.1683910000000015,-4.455583,-8.623975,-0.151637,-0.15049,0.205694,0.30872,-1.0286,-1.252803,-2.281404,4.004214,4.142878,4.077783,4.226221,5.0829879999999985,4.0022129999999985,4.139007,4.074782,4.222427,5.0829879999999985,-6e-06,-5e-06,-5e-06,-6e-06,-4e-06,-5e-06,0.0,0.0,0.0,-4.2e-05,-4.4e-05,-8.6e-05,-4.7e-05,-3.9e-05,-8.6e-05,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,636.698438,698.789008,1335.487446,-2264.487404,-7.433742999999999,-2257.05366,101.245212,101.245212,0.0,-16.598762,-16.598762,0.0,246.113545,261.746934,-15.633389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,38,-640.307048,True,7.546799999999999e-06,-14.929520000000002,-1.050435,-14.929520000000002,-1.050435,0.7193579999999999,0.8295680000000001,60.0,-3.551531,-4.6154730000000015,-8.167005,-0.145705,-0.149104,0.276834,0.3034,-1.1096,-1.257886,-2.367486,4.052582,4.1499440000000005,4.1028,4.232463,5.1271900000000015,4.049497,4.145683999999998,4.099106,4.228286,5.1271900000000015,6.9e-05,6.7e-05,6.8e-05,7.4e-05,6.1e-05,6.7e-05,0.0,0.0,0.0,0.000542,0.000583,0.001125,0.000584,0.00053,0.001114,0.0,0.0,0.0,3.1e-05,4.3e-05,7.4e-05,2.8000000000000013e-05,3.8e-05,6.6e-05,0.0,0.0,0.0,-1.3e-05,-1.6e-05,-2.9e-05,0.0,0.0,0.0,1.8e-05,3.1e-05,4.9e-05,672.658293,697.111468,1369.769761,-2335.707629,-7.395133,-2328.312496,103.55758,103.55758,0.0,-12.796693,-12.796693,0.0,245.40442400000003,261.016886,-15.612462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,40,-669.205559,True,9.1299e-06,-13.805304000000001,-2.1998,-13.805304000000001,-2.1998,0.67974,0.8162119999999999,60.0,-3.382224,-4.514687,-7.896911,-0.13660999999999998,-0.147563,0.32007800000000003,0.300274,-1.095793,-1.2343629999999999,-2.330157,4.097212,4.157774,4.127604,4.239456,5.170643,4.0925720000000005,4.1532269999999984,4.123011,4.234997,5.170643,-1.9e-05,-2e-05,-2e-05,-1.4999999999999999e-05,-1.6e-05,-1.6e-05,0.0,0.0,0.0,-0.00015800000000000002,-0.00017900000000000001,-0.000337,-0.000125,-0.000143,-0.000268,0.0,0.0,0.0,4.3e-05,3.7e-05,8e-05,3.8e-05,2.8999999999999997e-05,6.6e-05,0.0,0.0,0.0,2e-06,7.000000000000003e-06,1e-05,0.0,0.0,0.0,-1.4999999999999999e-05,-2.8999999999999997e-05,-4.4e-05,712.931246,694.921081,1407.852327,-2405.7030579999996,-7.653716,-2398.049341,105.975407,105.975407,0.0,-11.820986,-11.820986,0.0,244.717817,260.3066,-15.588783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,42,-695.2850530000003,True,7.9079e-06,-12.766828,-3.3179550000000004,-12.766828,-3.3179550000000004,0.682747,0.795887,60.0,-3.679531,-4.337333,-8.016864,-0.126685,-0.146043,0.202417,0.29415,-0.860084,-1.195565,-2.0556490000000003,4.137679,4.164814,4.150938,4.245677,5.213378,4.1344660000000015,4.160002,4.146943,4.240957,5.213378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,0.0,1e-06,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,760.1050190000003,693.275704,1453.380723,-2476.858799,-8.261019000000001,-2468.597779,109.240139,109.240139,0.0,-15.079889,-15.079889,0.0,244.105286,259.67582200000004,-15.570536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
